"","ID","sample","Age","domain","propImmediate"
"686",1220,"Primary",85,"Social",0.904761904761905
"687",1221,"Primary",47,"Social",1
"688",1222,"Primary",80,"Social",1
"689",1223,"Primary",80,"Social",0.738095238095238
"690",1224,"Primary",85,"Social",0.523809523809524
"691",1225,"Primary",82,"Social",1
"692",1226,"Primary",40,"Social",0.333333333333333
"693",1227,"Primary",31,"Social",0.142857142857143
"694",1228,"Primary",41,"Social",0.976190476190476
"695",1229,"Primary",45,"Social",0.976190476190476
"696",1230,"Primary",44,"Social",0.714285714285714
"697",1231,"Primary",84,"Social",0.904761904761905
"698",1232,"Primary",82,"Social",0.0714285714285714
"699",1233,"Primary",86,"Social",0
"700",2001,"Replication",68,"Money",0.952380952380952
"701",2002,"Replication",72,"Money",1
"702",2003,"Replication",33,"Money",0.952380952380952
"703",2004,"Replication",40,"Money",0.976190476190476
"704",2005,"Replication",75,"Money",0.880952380952381
"705",2006,"Replication",73,"Money",0
"706",2007,"Replication",56,"Money",0
"707",2008,"Replication",40,"Money",0.80952380952381
"708",2009,"Replication",40,"Money",0.80952380952381
"709",2010,"Replication",59,"Money",0.619047619047619
"710",2011,"Replication",38,"Money",0.5
"711",2012,"Replication",42,"Money",0.476190476190476
"712",2013,"Replication",39,"Money",0.761904761904762
"713",2014,"Replication",35,"Money",0.857142857142857
"714",2015,"Replication",57,"Money",0.952380952380952
"715",2016,"Replication",35,"Money",0.904761904761905
"716",2017,"Replication",40,"Money",0.80952380952381
"717",2018,"Replication",41,"Money",0.928571428571429
"718",2019,"Replication",45,"Money",0.880952380952381
"719",2020,"Replication",45,"Money",0.166666666666667
"720",2021,"Replication",34,"Money",0.714285714285714
"721",2022,"Replication",38,"Money",0.714285714285714
"722",2023,"Replication",70,"Money",0.928571428571429
"723",2024,"Replication",53,"Money",0.261904761904762
"724",2025,"Replication",40,"Money",1
"725",2026,"Replication",80,"Money",0.595238095238095
"726",2027,"Replication",67,"Money",1
"727",2028,"Replication",69,"Money",0.833333333333333
"728",2029,"Replication",68,"Money",0.476190476190476
"729",2030,"Replication",33,"Money",1
"730",2031,"Replication",38,"Money",0.976190476190476
"731",2032,"Replication",19,"Money",0.595238095238095
"732",2033,"Replication",27,"Money",0.452380952380952
"733",2034,"Replication",54,"Money",0.666666666666667
"734",2035,"Replication",32,"Money",0.547619047619048
"735",2036,"Replication",70,"Money",0.714285714285714
"736",2037,"Replication",56,"Money",0.80952380952381
"737",2038,"Replication",24,"Money",0.976190476190476
"738",2039,"Replication",25,"Money",0.0714285714285714
"739",2040,"Replication",52,"Money",0.738095238095238
"740",2041,"Replication",21,"Money",0.761904761904762
"741",2042,"Replication",70,"Money",1
"742",2043,"Replication",57,"Money",0.238095238095238
"743",2044,"Replication",58,"Money",0.0238095238095238
"744",2045,"Replication",76,"Money",1
"745",2046,"Replication",50,"Money",0.30952380952381
"746",2047,"Replication",78,"Money",0.976190476190476
"747",2048,"Replication",32,"Money",1
"748",2049,"Replication",69,"Money",0.714285714285714
"749",2050,"Replication",44,"Money",1
"750",2051,"Replication",72,"Money",0.738095238095238
"751",2052,"Replication",66,"Money",0
"752",2053,"Replication",18,"Money",0
"753",2054,"Replication",27,"Money",0.547619047619048
"754",2055,"Replication",37,"Money",1
"755",2056,"Replication",44,"Money",0.69047619047619
"756",2057,"Replication",38,"Money",0.976190476190476
"757",2058,"Replication",21,"Money",0
"758",2059,"Replication",67,"Money",0.523809523809524
"759",2060,"Replication",76,"Money",0.571428571428571
"760",2061,"Replication",54,"Money",1
"761",2062,"Replication",80,"Money",1
"762",2063,"Replication",76,"Money",1
"763",2064,"Replication",65,"Money",1
"764",2065,"Replication",53,"Money",0.976190476190476
"765",2066,"Replication",20,"Money",0.0714285714285714
"766",2067,"Replication",40,"Money",0.80952380952381
"767",2068,"Replication",20,"Money",0.476190476190476
"768",2069,"Replication",64,"Money",0.761904761904762
"769",2070,"Replication",42,"Money",0.785714285714286
"770",2071,"Replication",56,"Money",1
"771",2072,"Replication",33,"Money",0
"772",2073,"Replication",60,"Money",0.595238095238095
"773",2074,"Replication",64,"Money",1
"774",2075,"Replication",28,"Money",0.976190476190476
"775",2076,"Replication",70,"Money",0.285714285714286
"776",2077,"Replication",40,"Money",0.404761904761905
"777",2078,"Replication",27,"Money",0.0476190476190476
"778",2079,"Replication",23,"Money",0.80952380952381
"779",2080,"Replication",46,"Money",0.80952380952381
"780",2081,"Replication",81,"Money",0.547619047619048
"781",2082,"Replication",78,"Money",0.833333333333333
"782",2083,"Replication",53,"Money",0.833333333333333
"783",2084,"Replication",22,"Money",0.952380952380952
"784",2085,"Replication",64,"Money",0.30952380952381
"785",2086,"Replication",45,"Money",1
"786",2087,"Replication",26,"Money",0.428571428571429
"787",2088,"Replication",60,"Money",0.523809523809524
"788",2089,"Replication",72,"Money",0.642857142857143
"789",2090,"Replication",67,"Money",0.238095238095238
"790",2091,"Replication",37,"Money",0.523809523809524
"791",2092,"Replication",74,"Money",0.285714285714286
"792",2093,"Replication",71,"Money",0.452380952380952
"793",2094,"Replication",34,"Money",1
"794",2095,"Replication",54,"Money",0
"795",2096,"Replication",45,"Money",0.952380952380952
"796",2097,"Replication",45,"Money",1
"797",2098,"Replication",71,"Money",0.952380952380952
"798",2099,"Replication",48,"Money",0.357142857142857
"799",2100,"Replication",73,"Money",0.976190476190476
"800",2101,"Replication",53,"Money",0.0714285714285714
"801",2102,"Replication",40,"Money",1
"802",2103,"Replication",55,"Money",0.547619047619048
"803",2104,"Replication",26,"Money",0.833333333333333
"804",2105,"Replication",28,"Money",0.69047619047619
"805",2106,"Replication",70,"Money",0.857142857142857
"806",2107,"Replication",37,"Money",0.69047619047619
"807",2108,"Replication",58,"Money",0.476190476190476
"808",2109,"Replication",30,"Money",0.69047619047619
"809",2110,"Replication",61,"Money",1
"810",2111,"Replication",80,"Money",0.928571428571429
"811",2112,"Replication",35,"Money",0.952380952380952
"812",2113,"Replication",24,"Money",0
"813",2114,"Replication",33,"Money",0.523809523809524
"814",2115,"Replication",68,"Money",0.904761904761905
"815",2116,"Replication",29,"Money",1
"816",2117,"Replication",26,"Money",0.952380952380952
"817",2118,"Replication",60,"Money",0.880952380952381
"818",2119,"Replication",52,"Money",0.5
"819",2120,"Replication",50,"Money",0.952380952380952
"820",2121,"Replication",47,"Money",0.785714285714286
"821",2122,"Replication",84,"Money",0
"822",2123,"Replication",27,"Money",0.761904761904762
"823",2124,"Replication",66,"Money",0.69047619047619
"824",2125,"Replication",20,"Money",0.166666666666667
"825",2126,"Replication",29,"Money",0.857142857142857
"826",2127,"Replication",36,"Money",0.976190476190476
"827",2128,"Replication",69,"Money",0.857142857142857
"828",2129,"Replication",66,"Money",0.642857142857143
"829",2130,"Replication",36,"Money",0.285714285714286
"830",2131,"Replication",45,"Money",1
"831",2132,"Replication",67,"Money",0.571428571428571
"832",2133,"Replication",35,"Money",1
"833",2134,"Replication",18,"Money",0.857142857142857
"834",2135,"Replication",44,"Money",1
"835",2136,"Replication",32,"Money",0.785714285714286
"836",2137,"Replication",35,"Money",0.476190476190476
"837",2138,"Replication",22,"Money",0
"838",2139,"Replication",47,"Money",0.333333333333333
"839",2140,"Replication",66,"Money",1
"840",2141,"Replication",50,"Money",0.904761904761905
"841",2142,"Replication",29,"Money",0.404761904761905
"842",2143,"Replication",62,"Money",0.0952380952380952
"843",2144,"Replication",49,"Money",0.214285714285714
"844",2145,"Replication",65,"Money",0.785714285714286
"845",2146,"Replication",18,"Money",0.714285714285714
"846",2147,"Replication",34,"Money",0.119047619047619
"847",2148,"Replication",18,"Money",0.357142857142857
"848",2149,"Replication",61,"Money",0.833333333333333
"849",2150,"Replication",69,"Money",0.69047619047619
"850",2151,"Replication",52,"Money",0
"851",2152,"Replication",71,"Money",1
"852",2153,"Replication",40,"Money",0.523809523809524
"853",2154,"Replication",22,"Money",1
"854",2155,"Replication",71,"Money",0.761904761904762
"855",2156,"Replication",58,"Money",0.738095238095238
"856",2157,"Replication",51,"Money",0.785714285714286
"857",2158,"Replication",52,"Money",0.357142857142857
"858",2159,"Replication",31,"Money",0
"859",2160,"Replication",54,"Money",0.904761904761905
"860",2161,"Replication",25,"Money",0.976190476190476
"861",2162,"Replication",67,"Money",0.976190476190476
"862",2163,"Replication",49,"Money",0.785714285714286
"863",2164,"Replication",53,"Money",0
"864",2165,"Replication",21,"Money",0.80952380952381
"865",2166,"Replication",44,"Money",0.547619047619048
"866",2167,"Replication",63,"Money",0.452380952380952
"867",2168,"Replication",19,"Money",0.976190476190476
"868",2169,"Replication",43,"Money",0.880952380952381
"869",2170,"Replication",67,"Money",1
"870",2171,"Replication",21,"Money",0.738095238095238
"871",2172,"Replication",31,"Money",0.976190476190476
"872",2173,"Replication",31,"Money",0.119047619047619
"873",2174,"Replication",71,"Money",0.666666666666667
"874",2175,"Replication",18,"Money",0
"875",2176,"Replication",31,"Money",0.880952380952381
"876",2177,"Replication",45,"Money",0.761904761904762
"877",2178,"Replication",65,"Money",0.666666666666667
"878",2179,"Replication",52,"Money",0.833333333333333
"879",2180,"Replication",49,"Money",1
"880",2181,"Replication",33,"Money",0.666666666666667
"881",2182,"Replication",77,"Money",0.476190476190476
"882",2183,"Replication",47,"Money",0.80952380952381
"883",2184,"Replication",28,"Money",0
"884",2185,"Replication",46,"Money",1
"885",2186,"Replication",81,"Money",0.761904761904762
"886",2187,"Replication",46,"Money",0.666666666666667
"887",2188,"Replication",81,"Money",0.19047619047619
"888",2189,"Replication",69,"Money",1
"889",2190,"Replication",64,"Money",0.857142857142857
"890",2191,"Replication",70,"Money",0.214285714285714
"891",2192,"Replication",46,"Money",1
"892",2193,"Replication",62,"Money",0.0238095238095238
"893",2194,"Replication",25,"Money",0.0476190476190476
"894",2195,"Replication",31,"Money",0.0238095238095238
"895",2196,"Replication",44,"Money",1
"896",2197,"Replication",71,"Money",1
"897",2198,"Replication",38,"Money",0.928571428571429
"898",2199,"Replication",37,"Money",0.976190476190476
"899",2200,"Replication",32,"Money",0.30952380952381
"900",2201,"Replication",61,"Money",0
"901",2202,"Replication",53,"Money",0
"902",2203,"Replication",71,"Money",1
"903",2204,"Replication",70,"Money",0.738095238095238
"904",2205,"Replication",60,"Money",0.571428571428571
"905",2206,"Replication",70,"Money",0.476190476190476
"906",2207,"Replication",68,"Money",0.642857142857143
"907",2208,"Replication",85,"Money",1
"908",2209,"Replication",55,"Money",0.285714285714286
"909",2210,"Replication",53,"Money",0
"910",2211,"Replication",56,"Money",0
"911",2212,"Replication",53,"Money",0
"912",2213,"Replication",55,"Money",0.380952380952381
"913",2214,"Replication",37,"Money",0.571428571428571
"914",2215,"Replication",80,"Money",0.738095238095238
"915",2216,"Replication",53,"Money",0.238095238095238
"916",2217,"Replication",81,"Money",1
"917",2218,"Replication",74,"Money",0
"918",2219,"Replication",81,"Money",0.976190476190476
"919",2220,"Replication",81,"Money",0.976190476190476
"920",2221,"Replication",72,"Money",0.880952380952381
"921",2222,"Replication",81,"Money",0.5
"922",2223,"Replication",70,"Money",1
"923",2224,"Replication",81,"Money",0.523809523809524
"924",2225,"Replication",85,"Money",0.547619047619048
"925",2226,"Replication",80,"Money",0.80952380952381
"926",2227,"Replication",82,"Money",0.833333333333333
"927",2228,"Replication",80,"Money",0.976190476190476
"928",2229,"Replication",90,"Money",0.5
"929",2230,"Replication",82,"Money",0.214285714285714
"930",2231,"Replication",75,"Money",0.571428571428571
"931",2232,"Replication",66,"Money",0.80952380952381
"932",2233,"Replication",62,"Money",1
"933",2234,"Replication",66,"Money",0.30952380952381
"934",2235,"Replication",63,"Money",0.404761904761905
"935",2236,"Replication",63,"Money",0.976190476190476
"936",2237,"Replication",65,"Money",0.738095238095238
"937",2238,"Replication",67,"Money",0.952380952380952
"938",2239,"Replication",63,"Money",0.523809523809524
"939",2240,"Replication",63,"Money",0.833333333333333
"940",2241,"Replication",65,"Money",0.904761904761905
"941",2242,"Replication",68,"Money",0.547619047619048
"942",2243,"Replication",64,"Money",0.928571428571429
"943",2001,"Replication",68,"Health",0.976190476190476
"944",2002,"Replication",72,"Health",0.976190476190476
"945",2003,"Replication",33,"Health",0.523809523809524
"946",2004,"Replication",40,"Health",0.976190476190476
"947",2005,"Replication",75,"Health",0.952380952380952
"948",2006,"Replication",73,"Health",1
"949",2007,"Replication",56,"Health",0.833333333333333
"950",2008,"Replication",40,"Health",0.833333333333333
"951",2009,"Replication",40,"Health",0.714285714285714
"952",2010,"Replication",59,"Health",0.976190476190476
"953",2011,"Replication",38,"Health",0.761904761904762
"954",2012,"Replication",42,"Health",0.952380952380952
"955",2013,"Replication",39,"Health",0.595238095238095
"956",2014,"Replication",35,"Health",0.976190476190476
"957",2015,"Replication",57,"Health",0.904761904761905
"958",2016,"Replication",35,"Health",0.5
"959",2017,"Replication",40,"Health",0.976190476190476
"960",2018,"Replication",41,"Health",0.904761904761905
"961",2019,"Replication",45,"Health",0.857142857142857
"962",2020,"Replication",45,"Health",0.0476190476190476
"963",2021,"Replication",34,"Health",0.69047619047619
"964",2022,"Replication",38,"Health",0.952380952380952
"965",2023,"Replication",70,"Health",0.976190476190476
"966",2024,"Replication",53,"Health",0.333333333333333
"967",2025,"Replication",40,"Health",1
"968",2026,"Replication",80,"Health",0.976190476190476
"969",2027,"Replication",67,"Health",1
"970",2028,"Replication",69,"Health",0.976190476190476
"971",2029,"Replication",68,"Health",0.404761904761905
"972",2030,"Replication",33,"Health",1
"973",2031,"Replication",38,"Health",1
"974",2032,"Replication",19,"Health",0.595238095238095
"975",2033,"Replication",27,"Health",0.619047619047619
"976",2034,"Replication",54,"Health",0.714285714285714
"977",2035,"Replication",32,"Health",0
"978",2036,"Replication",70,"Health",0.928571428571429
"979",2037,"Replication",56,"Health",0.785714285714286
"980",2038,"Replication",24,"Health",0.952380952380952
"981",2039,"Replication",25,"Health",0.452380952380952
"982",2040,"Replication",52,"Health",0.69047619047619
"983",2041,"Replication",21,"Health",0.261904761904762
"984",2042,"Replication",70,"Health",1
"985",2043,"Replication",57,"Health",0.523809523809524
"986",2044,"Replication",58,"Health",0.976190476190476
